positive,old trump tweets are fun
positive,not with trump office lol
positive,you keep doing what you are doing freedom expression and activism have been part music
negative,iranian vessel points weapon u.s helicopter trump stupid sick he'll drop nuke small boat officials
negative,ibd hillary clinton's intimidation whistle blower gregory hicks
positive,not with trump office lol
negative,romney can bring himself kiss trump's butt then can these people unfortunately
positive,yes this flattering i'll retweet every time see
negative,35/75 clinton were later linked intentionally inciting violence trump rallies let that sink
positive,yes this flattering i'll retweet every time see
negative,aaron rodgers trump has chosen representative price for health secretary new york times
negative,39/75 help facilitate trump's nomination clinton and used their media contacts shower his campaign
